,receptor,TF
9458,F2R,UBTF
9459,F2R,GTF2I
9460,F2R,PPARA
9461,F2R,HSF1
9462,F2R,MAZ
9463,F2R,TFCP2
9464,F2R,NFATC4
9465,F2R,MITF
9466,F2R,SP3
9467,F2R,TP53
9468,F2R,GATA4
9469,F2R,RARG
9470,F2R,MXD1
9471,F2R,RXRG
9472,F2R,SPDEF
9473,F2R,RARA
9474,F2R,NKX2-1
9475,F2R,CREB1
9476,F2R,ZHX1
9477,F2R,PINX1
9478,F2R,IKZF3
9479,F2R,EGR1
9480,F2R,RARB
9481,F2R,PURA
9482,F2R,HNF1A
9483,F2R,RXRB
9484,F2R,RELA
9485,F2R,CREB3L4
9486,F2R,ATF4
9487,F2R,CREB3L1
9488,F2R,ATF6B
9489,F2R,CREB3L3
9490,F2R,CREB5
9491,F2R,CREB3L2
9492,F2R,CREB3
9493,F2R,ESR2
9494,F2RL1,JUN
9495,F2RL1,GLI1
9496,F2RL1,STAT3
9497,F2RL1,STAT5A
9498,F2RL1,E2F1
9499,F2RL1,STAT5B
9500,F2RL1,STAT1
9501,F2RL1,ESR1
9502,F2RL1,SOX2
9503,F2RL1,NFKB1
9504,F2RL1,IRF1
9505,F2RL1,NFATC1
9506,F2RL1,MYOD1
9507,F2RL1,NFAT5
9508,F2RL1,SMAD4
9509,F2RL1,FOS
9510,F2RL1,TCF4
9511,F2RL1,CREB1
9512,F2RL1,SPI1
9513,F2RL1,ATF3
9514,F2RL1,ETS1
9515,F2RL1,FOSL1
9516,F2RL1,FOSL2
9517,F2RL1,EGR1
9518,F2RL1,FOSB
9519,F2RL1,NR3C1
9520,F2RL1,ELK1
9521,F2RL1,HES1
9522,F2RL1,HEY1
9523,F2RL1,ETV1
9524,F2RL1,SMAD7
9525,F2RL1,MYB
9526,F2RL1,TCF7L2
9527,F2RL1,DMTF1
9528,F2RL2,GLI1
9529,F2RL2,NFKB1
9530,F2RL3,GLI1
9531,F2RL3,JUN
9532,F2RL3,ETS1
9533,F2RL3,NFATC2
9534,F2RL3,ETS2
9535,RXRA,RARB
9536,RXRA,RARA
9537,RXRA,RARG
9538,RXRA,PPARA
9539,RXRA,PPARG
9540,RXRA,NR1H3
9541,RXRA,NR2F2
9542,RXRA,NR1H2
9543,RXRA,ESR1
9544,RXRA,AR
9545,RXRA,THRB
9546,RXRA,THRA
9547,RXRA,NR1H4
9548,RXRA,VDR
9549,RXRA,NR1I3
9550,RXRA,NR1I2
9551,RXRA,NR4A1
9552,RXRA,NR2F1
9553,RXRA,PPARD
9554,RXRA,NR2F6
9555,RXRA,NR4A2
9556,RXRA,NR3C1
9557,RXRA,SREBF1
9558,RXRA,MYC
9559,RXRA,RXRG
9560,RXRA,RXRB
9561,RXRA,ESR2
9562,RXRA,NCOR2
9563,RXRA,AHR
9564,RXRA,KLF15
9565,RXRA,PAX8
9566,RXRA,TSC22D1
9567,RXRA,IRF1
9568,RXRA,PROX1
9569,RXRA,PGR
9570,RXRA,XBP1
9571,RXRA,GATA3
9572,RXRA,NR0B2
9573,RXRA,NCOA1
9574,RXRA,JUN
9575,RXRA,MTA3
9576,RXRA,PRDM15
9577,RXRA,FOXA1
9578,RXRA,NKX3-1
9579,RXRA,FOXO1
9580,RXRA,NR5A1
9581,RXRA,NCOR1
9582,RXRA,SMARCC1
9583,RXRA,STAT1
9584,RXRA,STAT5A
9585,RXRA,HNF4A
9586,RXRA,NR4A3
9587,RXRA,HIF1A
9588,RXRA,E2F1
9589,RXRA,SMAD3
9590,RXRA,NR3C2
9591,RXRA,CEBPB
9592,RXRA,EGR1
9593,RXRA,NFKB1
9594,RXRA,CREB1
9595,RXRA,NFE2L2
9596,RXRA,RELA
9597,RXRA,IRF6
9598,RXRA,HMGB1
9599,RXRA,TFAP2A
9600,RXRA,FOSB
9601,RXRA,SRF
9602,RXRA,POU3F3
9603,RXRA,FOS
9604,RXRA,PINX1
9605,RXRA,SMAD4
9606,RXRA,SMAD7
9607,RXRA,MLX
9608,RXRA,CSDE1
9609,RXRA,TFDP1
9610,RXRA,SMAD2
9611,RXRA,SP1
9612,RXRA,UBTF
9613,RXRA,MXI1
9614,RXRA,CTCF
9615,RXRA,NME2
9616,RXRA,LEF1
9617,RXRA,E2F3
9618,RXRA,MTA1
9619,RXRA,TP53
9620,RXRA,SNAI1
9621,RXRA,HMGA1
9622,RXRA,LIN28B
9623,RXRA,SFPQ
9624,RXRA,SLC2A4RG
9625,RXRA,YBX1
9626,RXRA,MAZ
9627,RXRA,HIC2
9628,RXRA,GTF3A
9629,RXRA,YBX3
9630,RXRA,BCLAF1
9631,RXRA,GCFC2
9632,RXRA,ZZZ3
9633,RXRA,ZNF74
9634,RXRA,ZNF614
9635,RXRA,ZHX1
9636,RXRA,SOX12
9637,RXRA,BHLHE40
9638,TNFRSF1A,NFKB1
9639,TNFRSF1A,RELA
9640,TNFRSF1A,NR2C2
9641,TNFRSF1A,TP53
9642,TNFRSF1A,TP63
9643,TNFRSF1A,TP73
9644,TNFRSF1A,IRF5
9645,TNFRSF1A,GLI1
9646,TNFRSF1A,REL
9647,TNFRSF1A,IRF3
9648,TNFRSF1A,TSC22D3
9649,TNFRSF1A,NFKB2
9650,TNFRSF1A,MECP2
9651,TNFRSF1A,PIAS1
9652,TNFRSF1A,ESR1
9653,TNFRSF1A,STAT1
9654,TNFRSF1A,TAX1BP1
9655,TNFRSF1A,IRF7
9656,TNFRSF1A,MYC
9657,TNFRSF1A,IRF1
9658,TNFRSF1A,ZNF622
9659,TNFRSF1A,STAT4
9660,TNFRSF1A,HSF4
9661,TNFRSF1A,TCF7L2
9662,TNFRSF1A,PAXBP1
9663,TNFRSF1A,MTA1
9664,TNFRSF1A,E2F1
9665,TNFRSF1A,SMAD7
9666,TNFRSF1A,NR3C1
9667,TNFRSF1A,SMAD2
9668,TNFRSF1A,STAT3
9669,TNFRSF1A,NR4A1
9670,TNFRSF1A,JUN
9671,TNFRSF1A,AR
9672,TNFRSF1A,CREB1
9673,TNFRSF1A,SP1
9674,TNFRSF1A,NCOR2
9675,TNFRSF1A,FOS
9676,TNFRSF1A,LIN28A
9677,TNFRSF1A,POU2F2
9678,TNFRSF1A,SRF
9679,TNFRSF1A,EGR1
9680,TNFRSF1A,NEUROD1
9681,TNFRSF1A,ARNT
9682,TNFRSF1A,HIF1A
9683,TNFRSF1A,MLX
9684,TNFRSF1A,SREBF1
9685,TNFRSF1A,GATA1
9686,TNFRSF1A,GABPA
9687,TNFRSF1A,CEBPB
9688,TNFRSF1A,TCF3
9689,TNFRSF1A,JUND
9690,TNFRSF1A,ELK1
9691,TNFRSF1A,ELK4
9692,TNFRSF1A,SMAD1
9693,TNFRSF1A,SMAD3
9694,TNFRSF1A,STAT5A
9695,TNFRSF1A,TAL1
9696,TNFRSF1A,ELK3
9697,TNFRSF1A,ETS1
9698,TNFRSF1A,TWIST1
9699,TNFRSF1A,IRX2
9700,TNFRSF1A,SREBF2
9701,TNFRSF1A,SMAD4
9702,TNFRSF1A,ATF2
9703,TNFRSF1A,RXRA
9704,TNFRSF1A,NCOA1
9705,TNFRSF1A,RUNX2
9706,TNFRSF1A,EPAS1
9707,TNFRSF1A,UBTF
9708,TNFRSF1A,GTF2I
9709,TNFRSF1A,PPARA
9710,TNFRSF1A,HSF1
9711,TNFRSF1A,MAZ
9712,TNFRSF1A,TFCP2
9713,TNFRSF1A,NFATC4
9714,TNFRSF1A,MITF
9715,TNFRSF1A,SP3
9716,TNFRSF1A,GATA4
9717,TNFRSF1A,RARG
9718,TNFRSF1A,MXD1
9719,TNFRSF1A,RXRG
9720,TNFRSF1A,SPDEF
9721,TNFRSF1A,RARA
9722,TNFRSF1A,NKX2-1
9723,TNFRSF1A,ZHX1
9724,TNFRSF1A,PINX1
9725,TNFRSF1A,IKZF3
9726,TNFRSF1A,RARB
9727,TNFRSF1A,PURA
9728,TNFRSF1A,HNF1A
9729,TNFRSF1A,RXRB
9730,TNFRSF1A,CREB3L4
9731,TNFRSF1A,ATF4
9732,TNFRSF1A,CREB3L1
9733,TNFRSF1A,ATF6B
9734,TNFRSF1A,CREB3L3
9735,TNFRSF1A,CREB5
9736,TNFRSF1A,CREB3L2
9737,TNFRSF1A,CREB3
9738,TNFRSF1A,ESR2
9739,ITGB6,SMAD3
9740,ITGB6,SMAD7
9741,ITGB6,GATA4
9742,ITGB6,SMAD4
9743,ITGB6,SMAD6
9744,ITGB6,PPARG
9745,ITGB6,VDR
9746,ITGB6,SMAD9
9747,ITGB6,LEF1
9748,ITGB6,ATF2
9749,ITGB6,IRF8
9750,ITGB6,TP53
9751,ITGB6,SMAD5
9752,ITGB6,PIAS4
9753,ITGB6,KLF10
9754,ITGB6,SMAD1
9755,ITGB6,SNAI2
9756,ITGB6,SRF
9757,ITGB6,FOXP3
9758,ITGB6,SMAD2
9759,ITGB6,TSC22D1
9760,ITGB6,FLI1
9761,ITGB6,WT1
9762,ITGB6,DACH1
9763,ITGB6,AR
9764,ITGB6,MITF
9765,ITGB6,PLSCR1
9766,ITGB6,STAT3
9767,ITGB6,STAT1
9768,ITGB6,RXRA
9769,ITGB6,RUNX1
9770,ITGB6,STAT5A
9771,ITGB6,FOXM1
9772,ITGB6,IRF3
9773,ITGB6,IRF4
9774,ITGB6,STAT5B
9775,ITGB6,ESR1
9776,ITGB6,GTF2I
9777,ITGB6,KLF16
9778,ITGB6,FOS
9779,ITGB6,NFKB1
9780,ITGB6,RELA
9781,ITGB6,TCF7L2
9782,ITGB6,NANOG
9783,ITGB6,NCOA1
9784,ITGB6,TERF1
9785,ITGB6,ETS1
9786,ITGB6,MTA1
9787,CDH5,FOXO1
9788,CDH5,FOXO4
9789,CDH5,FOXO3B
9790,CDH5,FOXO3
9791,CDH5,TCF7L2
9792,CDH5,LEF1
9793,CDH5,TCF7
9794,CDH5,PITX2
9795,CDH5,SMAD7
9796,CDH5,TCF4
9797,CDH5,TCF3
9798,CDH5,HNF1A
9799,CDH5,NR4A1
9800,CDH5,NR4A2
9801,CDH5,NR4A3
9802,CDH5,KLF4
9803,CDH5,MYOD1
9804,CDH5,POU5F1
9805,CDH5,SOX2
9806,CDH5,TCF7L1
9807,CDH5,MYC
9808,CDH5,MITF
9809,CDH5,HIF1A
9810,CDH5,NEUROG1
9811,CDH5,TBXT
9812,CDH5,SNAI2
9813,CDH5,ID2
9814,CDH5,CDX4
9815,CDH5,HMGA1
9816,CDH5,SP5
9817,CDH5,SALL4
9818,CDH5,PPARD
9819,CDH5,CDX1
9820,CDH5,ID4
9821,CDH5,NFATC2
9822,ITGAD,ETS1
9823,ITGAD,MTA1
9824,ITGAD,STAT1
9825,ITGAD,STAT5A
9826,ITGAD,NANOG
9827,ITGAD,NCOA1
9828,ITGAD,SMAD4
9829,ITGAD,TERF1
9830,ITGAD,MITF
9831,PLAUR,STAT2
9832,PLAUR,STAT3
9833,PLAUR,TGIF1
9834,PLAUR,MYC
9835,PLAUR,EGR1
9836,PLAUR,AR
9837,PLAUR,PLSCR1
9838,PLAUR,STAT1
9839,PLAUR,RXRA
9840,PLAUR,PPARG
9841,PLAUR,RUNX1
9842,PLAUR,STAT5A
9843,PLAUR,FOXM1
9844,PLAUR,IRF3
9845,PLAUR,IRF4
9846,PLAUR,SMAD3
9847,PLAUR,STAT5B
9848,PLAUR,ESR1
9849,PLAUR,GTF2I
9850,PLAUR,KLF16
9851,PLAUR,FOS
9852,PLAUR,NFKB1
9853,PLAUR,RELA
9854,PLAUR,TCF7L2
9855,PLAUR,HIF1A
9856,PLAUR,TP53
9857,PLAUR,E2F1
9858,PLAUR,SOX2
9859,PLAUR,IRF1
9860,PLAUR,NFATC1
9861,FGFR2,ZNF397
9862,FGFR2,MYRF
9863,FGFR2,STAT1
9864,FGFR2,MTA1
9865,FGFR2,FOS
9866,FGFR2,MIS18BP1
9867,FGFR2,TOX
9868,FGFR2,TCF3
9869,FGFR2,CSDC2
9870,FGFR2,CSDE1
9871,FGFR2,NFATC4
9872,FGFR2,ZNF784
9873,FGFR2,RUNX2
9874,FGFR2,SMAD4
9875,FGFR2,ZNF765
9876,FGFR2,JUN
9877,FGFR2,E2F1
9878,FGFR2,IRF3
9879,FGFR2,NKX3-1
9880,FGFR2,ELK1
9881,FGFR2,CREB1
9882,FGFR2,GABPA
9883,FGFR2,CEBPB
9884,FGFR2,HIF1A
9885,FGFR2,STAT3
9886,FGFR2,JUND
9887,FGFR2,GATA1
9888,FGFR2,ELK4
9889,FGFR2,SMAD1
9890,FGFR2,SMAD3
9891,FGFR2,SMAD2
9892,FGFR2,STAT5A
9893,FGFR2,MYC
9894,FGFR2,TAL1
9895,FGFR2,ELK3
9896,FGFR2,ETS1
9897,FGFR2,TWIST1
9898,FGFR2,ESR1
9899,FGFR2,SP1
9900,FGFR2,IRX2
9901,FGFR2,SREBF2
9902,FGFR2,SREBF1
9903,FGFR2,ATF2
9904,FGFR2,RXRA
9905,FGFR2,NCOA1
9906,FGFR2,EPAS1
9907,FGFR2,UBTF
9908,FGFR2,GTF2I
9909,FGFR2,PPARA
9910,FGFR2,HSF1
9911,FGFR2,MAZ
9912,FGFR2,TFCP2
9913,FGFR2,MITF
9914,FGFR2,SP3
9915,FGFR2,TP53
9916,FGFR2,GATA4
9917,FGFR2,RARG
9918,FGFR2,MXD1
9919,FGFR2,RXRG
9920,FGFR2,SPDEF
9921,FGFR2,RARA
9922,FGFR2,NKX2-1
9923,FGFR2,NFKB1
9924,FGFR2,ZHX1
9925,FGFR2,PINX1
9926,FGFR2,IKZF3
9927,FGFR2,EGR1
9928,FGFR2,RARB
9929,FGFR2,PURA
9930,FGFR2,HNF1A
9931,FGFR2,RXRB
9932,FGFR2,RELA
9933,FGFR2,CREB3L4
9934,FGFR2,ATF4
9935,FGFR2,CREB3L1
9936,FGFR2,ATF6B
9937,FGFR2,CREB3L3
9938,FGFR2,CREB5
9939,FGFR2,CREB3L2
9940,FGFR2,CREB3
9941,FGFR2,ESR2
9942,FGFR2,BCL6
9943,FGFR2,GATA2
9944,FGFR2,MEF2B
9945,FGFR2,ERF
9946,FGFR2,GLI1
9947,FGFR2,RUNX1
9948,FGFR2,THRB
9949,FGFR2,YBX1
9950,FGFR2,NR4A1
9951,FGFR2,NR4A2
9952,FGFR2,AR
9953,FGFR2,MAFA
9954,FGFR2,NR5A1
9955,FGFR2,MEF2C
9956,FGFR2,ZBED1
9957,FGFR2,HNF4A
9958,FGFR2,TSC22D3
9959,FGFR2,FOSB
9960,FGFR2,SOX10
9961,FGFR2,NR1H4
9962,FGFR2,STAT2
9963,FGFR2,IRF1
9964,FGFR2,IRF8
9965,FGFR2,ARNT
9966,FGFR2,IRF9
9967,FGFR2,IRF2
9968,FGFR2,SMAD7
9969,FGFR2,TBX21
9970,FGFR2,WT1
9971,FGFR2,NFAT5
9972,FGFR2,FOSL2
9973,FGFR2,DMTF1
9974,FGFR2,TCF7L2
9975,FGFR2,FOSL1
9976,FGFR2,CBFB
9977,FGFR2,MYOD1
9978,FGFR2,POU5F1
9979,FGFR2,IRF7
9980,FGFR2,NFKB2
9981,FGFR2,ZBTB7A
9982,FGFR2,LEF1
9983,FGFR2,ATF1
9984,FGFR2,MEF2A
9985,FGFR2,NKX2-5
9986,FGFR2,TFDP1
9987,FGFR2,E2F4
9988,FGFR2,E2F5
9989,FGFR2,CTCF
9990,FGFR2,TCF7
9991,FGFR2,PITX2
9992,FGFR2,SNAI1
9993,FGFR2,ID1
9994,FGFR2,ID3
9995,FGFR2,ID4
9996,FGFR2,PPARD
9997,FGFR2,ID2
9998,FGFR2,TLX2
9999,FGFR2,TCF7L1
10000,FGFR2,TCF4
10001,FGFR2,SPI1
10002,FGFR2,ATF3
10003,FGFR2,NR3C1
10004,FGFR2,HES1
10005,FGFR2,HEY1
10006,FGFR2,ETV1
10007,FGFR2,MYB
10008,FGFR3,STAT3
10009,FGFR3,STAT1
10010,FGFR3,STAT5B
10011,FGFR3,JUN
10012,FGFR3,FOS
10013,FGFR3,NFKB1
10014,FGFR3,SMAD1
10015,FGFR3,CSDE1
10016,FGFR3,GATA4
10017,FGFR3,NFATC4
10018,FGFR3,PINX1
10019,FGFR3,RXRA
10020,FGFR3,NKX2-5
10021,FGFR3,ATF2
10022,FGFR3,JUNB
10023,FGFR3,KLF4
10024,FGFR3,EGR1
10025,FGFR3,PRDM1
10026,FGFR3,SPI1
10027,FGFR3,RELA
10028,FGFR3,FOXO1
10029,FGFR3,TWIST1
10030,FGFR3,MYC
10031,FGFR3,IRF1
10032,FGFR3,CEBPD
10033,FGFR3,BCL6
10034,FGFR3,IRF8
10035,FGFR3,ARNT
10036,FGFR3,IRF9
10037,FGFR3,IRF2
10038,FGFR3,SMAD7
10039,FGFR3,TBX21
10040,FGFR3,WT1
10041,FGFR3,STAT5A
10042,FGFR3,CREB1
10043,FGFR3,ELK1
10044,FGFR3,GABPA
10045,FGFR3,CEBPB
10046,FGFR3,TCF3
10047,FGFR3,HIF1A
10048,FGFR3,JUND
10049,FGFR3,GATA1
10050,FGFR3,ELK4
10051,FGFR3,SMAD3
10052,FGFR3,SMAD2
10053,FGFR3,TAL1
10054,FGFR3,ELK3
10055,FGFR3,ETS1
10056,FGFR3,ESR1
10057,FGFR3,SP1
10058,FGFR3,IRX2
10059,FGFR3,SREBF2
10060,FGFR3,SREBF1
10061,FGFR3,SMAD4
10062,FGFR3,E2F1
10063,FGFR3,NCOA1
10064,FGFR3,RUNX2
10065,FGFR3,EPAS1
10066,FGFR3,UBTF
10067,FGFR3,GTF2I
10068,FGFR3,PPARA
10069,FGFR3,HSF1
10070,FGFR3,MAZ
10071,FGFR3,TFCP2
10072,FGFR3,MITF
10073,FGFR3,SP3
10074,FGFR3,TP53
10075,FGFR3,RARG
10076,FGFR3,MXD1
10077,FGFR3,RXRG
10078,FGFR3,SPDEF
10079,FGFR3,RARA
10080,FGFR3,NKX2-1
10081,FGFR3,ZHX1
10082,FGFR3,IKZF3
10083,FGFR3,RARB
10084,FGFR3,PURA
10085,FGFR3,HNF1A
10086,FGFR3,RXRB
10087,FGFR3,CREB3L4
10088,FGFR3,ATF4
10089,FGFR3,CREB3L1
10090,FGFR3,ATF6B
10091,FGFR3,CREB3L3
10092,FGFR3,CREB5
10093,FGFR3,CREB3L2
10094,FGFR3,CREB3
10095,FGFR3,ESR2
10096,FGFR3,FOXP3
10097,FGFR3,NFAT5
10098,FGFR3,TCF4
10099,FGFR3,ATF3
10100,FGFR3,FOSL1
10101,FGFR3,FOSL2
10102,FGFR3,FOSB
10103,FGFR3,NR3C1
10104,FGFR3,HES1
10105,FGFR3,HEY1
10106,FGFR3,ETV1
10107,FGFR3,MYB
10108,FGFR3,TCF7L2
10109,FGFR3,DMTF1
10110,FGFR3,IRF7
10111,FGFR3,PIAS3
10112,FGFR3,POU2F1
10113,FGFR3,DDIT3
10114,FGFR3,STAT2
10115,FGFR3,CBFB
10116,FGFR3,GATA2
10117,FGFR3,MEF2B
10118,FGFR3,ERF
10119,FGFR3,GLI1
10120,FGFR3,RUNX1
10121,FGFR3,THRB
10122,FGFR3,YBX1
10123,FGFR3,NR4A1
10124,FGFR3,NR4A2
10125,FGFR3,AR
10126,FGFR3,MAFA
10127,FGFR3,NR5A1
10128,FGFR3,MEF2C
10129,FGFR3,ZBED1
10130,FGFR3,HNF4A
10131,FGFR3,TSC22D3
10132,FGFR3,SOX10
10133,FGFR3,MTA1
10134,FGFR3,NR1H4
10135,FGFR3,ZBTB7A
10136,FGFR4,STAT1
10137,FGFR4,STAT3
10138,FGFR4,FOS
10139,FGFR4,SOX10
10140,FGFR4,CARHSP1
10141,FGFR4,NFATC4
10142,FGFR4,RELA
10143,FGFR4,WT1
10144,FGFR4,HES1
10145,FGFR4,JUN
10146,FGFR4,ARID3A
10147,FGFR4,MYC
10148,FGFR4,IRF1
10149,FGFR4,IRF8
10150,FGFR4,ARNT
10151,FGFR4,IRF9
10152,FGFR4,IRF2
10153,FGFR4,SMAD7
10154,FGFR4,TBX21
10155,FGFR4,JUNB
10156,FGFR4,KLF4
10157,FGFR4,EGR1
10158,FGFR4,PRDM1
10159,FGFR4,SPI1
10160,FGFR4,FOXO1
10161,FGFR4,TWIST1
10162,FGFR4,CEBPD
10163,FGFR4,BCL6
10164,FGFR4,STAT5A
10165,FGFR4,CREB1
10166,FGFR4,NEUROD1
10167,FGFR4,NFATC3
10168,FGFR4,PAXBP1
10169,FGFR4,MTA1
10170,FGFR4,ZBTB7A
10171,FGFR4,SP1
10172,FGFR4,NFKB1
10173,FGFR4,IRF7
10174,FGFR4,FOSB
10175,FGFR4,MYOG
10176,FGFR4,MYOD1
10177,FGFR4,MYF6
10178,FGFR4,GABPA
10179,FGFR4,CEBPB
10180,FGFR4,TCF3
10181,FGFR4,HIF1A
10182,FGFR4,JUND
10183,FGFR4,ELK1
10184,FGFR4,GATA1
10185,FGFR4,ELK4
10186,FGFR4,SMAD1
10187,FGFR4,SMAD3
10188,FGFR4,SMAD2
10189,FGFR4,TAL1
10190,FGFR4,ELK3
10191,FGFR4,ETS1
10192,FGFR4,ESR1
10193,FGFR4,IRX2
10194,FGFR4,SREBF2
10195,FGFR4,SREBF1
10196,FGFR4,SMAD4
10197,FGFR4,ATF2
10198,FGFR4,E2F1
10199,FGFR4,RXRA
10200,FGFR4,NCOA1
10201,FGFR4,RUNX2
10202,FGFR4,EPAS1
10203,FGFR4,UBTF
10204,FGFR4,GTF2I
10205,FGFR4,PPARA
10206,FGFR4,HSF1
10207,FGFR4,MAZ
10208,FGFR4,TFCP2
10209,FGFR4,MITF
10210,FGFR4,SP3
10211,FGFR4,TP53
10212,FGFR4,GATA4
10213,FGFR4,RARG
10214,FGFR4,MXD1
10215,FGFR4,RXRG
10216,FGFR4,SPDEF
10217,FGFR4,RARA
10218,FGFR4,NKX2-1
10219,FGFR4,ZHX1
10220,FGFR4,PINX1
10221,FGFR4,IKZF3
10222,FGFR4,RARB
10223,FGFR4,PURA
10224,FGFR4,HNF1A
10225,FGFR4,RXRB
10226,FGFR4,CREB3L4
10227,FGFR4,ATF4
10228,FGFR4,CREB3L1
10229,FGFR4,ATF6B
10230,FGFR4,CREB3L3
10231,FGFR4,CREB5
10232,FGFR4,CREB3L2
10233,FGFR4,CREB3
10234,FGFR4,ESR2
10235,FGFR4,IRF3
10236,FGFR4,CSDC2
10237,FGFR4,NFAT5
10238,FGFR4,FOSL2
10239,FGFR4,DMTF1
10240,FGFR4,TCF7L2
10241,FGFR4,FOSL1
10242,FGFR4,CBFB
10243,FGFR4,CC2D1A
10244,FGFR4,GATA2
10245,FGFR4,MEF2B
10246,FGFR4,ERF
10247,FGFR4,GLI1
10248,FGFR4,RUNX1
10249,FGFR4,THRB
10250,FGFR4,YBX1
10251,FGFR4,NR4A1
10252,FGFR4,NR4A2
10253,FGFR4,AR
10254,FGFR4,MAFA
10255,FGFR4,NR5A1
10256,FGFR4,MEF2C
10257,FGFR4,ZBED1
10258,FGFR4,HNF4A
10259,FGFR4,TSC22D3
10260,FGFR4,NR1H4
10261,FGFR4,STAT2
10262,FGFR4,PAX2
10263,FGFR4,FOXO4
10264,FGFR4,TP73
10265,FGFR4,NR3C1
10266,FGFR4,ATF7
10267,FGFR4,JDP2
10268,FGFR4,NFATC1
10269,FGFR4,XPA
10270,FGFR4,ETV1
10271,FGFR4,ZNF385A
10272,FGFR4,SRF
10273,FGFR4,ZBTB16
10274,FGFR4,EGR2
10275,FGFR4,ASCL1
10276,FGFR4,SOX6
10277,FGFR4,MEF2A
10278,FGFR4,MEF2D
10279,FGFR4,DDIT3
10280,FGFR4,CEBPA
10281,FGFR4,MAX
10282,FGFR4,POU2F2
10283,FGFR4,SRY
10284,FGFR4,TCF4
10285,FGFR4,ATF3
10286,FGFR4,HEY1
10287,FGFR4,MYB
10288,KLB,MTA1
10289,KLB,FOS
10290,KLB,CSDE1
10291,KLB,NEUROD1
10292,KLB,STAT1
10293,KLB,JUN
10294,KLB,ZNF397
10295,KLB,MYRF
10296,KLB,MIS18BP1
10297,KLB,TOX
10298,KLB,TCF3
10299,KLB,CSDC2
10300,KLB,NFATC4
10301,KLB,ZNF784
10302,KLB,RUNX2
10303,KLB,SMAD4
10304,KLB,ZNF765
10305,KLB,STAT3
10306,KLB,STAT5B
10307,KLB,SOX10
10308,KLB,CARHSP1
10309,KLB,RELA
10310,KLB,WT1
10311,KLB,HES1
10312,KLB,ARID3A
10313,FLT3,STAT5A
10314,FLT3,STAT3
10315,FLT3,STAT5B
10316,FLT3,ELK1
10317,FLT3,CREB1
10318,FLT3,STAT1
10319,FLT3,HOXA10
10320,FLT3,FOXP3
10321,FLT3,FOS
10322,FLT3,FOXO1
10323,FLT3,FOXO4
10324,FLT3,FOXO3B
10325,FLT3,FOXO3
10326,FLT3,TCF7L2
10327,FLT3,LEF1
10328,FLT3,TCF7
10329,FLT3,PITX2
10330,FLT3,SMAD7
10331,FLT3,TCF4
10332,FLT3,TCF3
10333,FLT3,HNF1A
10334,FLT3,NR4A1
10335,FLT3,NR4A2
10336,FLT3,NR4A3
10337,FLT3,KLF4
10338,FLT3,MYOD1
10339,FLT3,POU5F1
10340,FLT3,SOX2
10341,FLT3,TCF7L1
10342,FLT3,MYC
10343,FLT3,MITF
10344,FLT3,HIF1A
10345,FLT3,NEUROG1
10346,FLT3,TBXT
10347,FLT3,SNAI2
10348,FLT3,ID2
10349,FLT3,CDX4
10350,FLT3,HMGA1
10351,FLT3,SP5
10352,FLT3,SALL4
10353,FLT3,PPARD
10354,FLT3,CDX1
10355,FLT3,SP1
10356,FLT3,NFKB1
10357,FLT3,RELA
10358,FLT3,JUNB
10359,FLT3,EGR1
10360,FLT3,PRDM1
10361,FLT3,SPI1
10362,FLT3,TWIST1
10363,FLT3,IRF1
10364,FLT3,CEBPD
10365,FLT3,BCL6
10366,FLT3,TP53
10367,FLT3,ZBTB7A
10368,FLT3,ESR1
10369,ITGA8,ETS1
10370,ITGA8,MTA1
10371,ITGA8,NANOG
10372,ITGA8,STAT1
10373,ITGA8,NCOA1
10374,ITGA8,SMAD4
10375,ITGA8,TERF1
10376,ITGA8,MITF
10377,ITGA8,STAT5A
10378,GALR1,GLI1
10379,GALR2,GLI1
10380,GALR3,GLI1
10381,GPR151,JUN
10382,GPR151,NFKB1
10383,GPR151,NFKB2
10384,GPR151,IRF5
10385,GPR151,RELA
10386,GPR151,MECP2
10387,GPR151,PIAS1
10388,GPR151,ESR1
10389,GPR151,TP73
10390,GPR151,STAT1
10391,GPR151,TAX1BP1
10392,GPR151,IRF7
10393,GPR151,MYC
10394,GPR151,STAT3
10395,GPR151,STAT5A
10396,GPR151,E2F1
10397,GPR151,STAT5B
10398,GPR151,SOX2
10399,GPR151,IRF1
10400,GPR151,NFATC1
10401,TYRO3,STAT3
10402,TYRO3,CREB1
10403,TYRO3,SP1
10404,TYRO3,NFKB1
10405,TYRO3,MYC
10406,TYRO3,RELA
10407,TYRO3,PAXBP1
10408,TYRO3,MTA1
10409,TYRO3,NFKB2
10410,TYRO3,NFE2L2
10411,TYRO3,STAT1
10412,TYRO3,TP73
10413,TYRO3,PLSCR1
10414,TYRO3,KLF5
10415,TYRO3,TP53
10416,TYRO3,LRRFIP1
10417,TYRO3,TSC22D4
10418,TYRO3,ARID3A
10419,TYRO3,GLI2
10420,TYRO3,TWIST1
10421,TYRO3,ERF
10422,TYRO3,NEUROD1
10423,TYRO3,ETS1
10424,TYRO3,RXRG
10425,TYRO3,NFATC4
10426,TYRO3,SRF
10427,TYRO3,RXRA
10428,ROR2,SRF
10429,ROR2,SMAD5
10430,ROR2,SMAD1
10431,ROR2,SMAD9
10432,ROR2,NFATC4
10433,ROR2,NEUROD1
10434,ROR2,SMAD3
